fight_id,datetime,label,is_draw,red_id,red_kd,red_ss,red_ss_attempted,red_total,red_total_attempted,red_td,red_td_attempted,red_sub_attempted,red_control_min,red_control_sec,red_ss_head,red_ss_head_attempted,red_ss_body,red_ss_body_attempted,red_ss_leg,red_ss_leg_attempted,red_ss_distance,red_ss_distance_attempted,red_ss_clinch,red_ss_clinch_attempted,red_ss_ground,red_ss_ground_attempted,blue_id,blue_kd,blue_ss,blue_ss_attempted,blue_total,blue_total_attempted,blue_td,blue_td_attempted,blue_sub_attempted,blue_control_min,blue_control_sec,blue_ss_head,blue_ss_head_attempted,blue_ss_body,blue_ss_body_attempted,blue_ss_leg,blue_ss_leg_attempted,blue_ss_distance,blue_ss_distance_attempted,blue_ss_clinch,blue_ss_clinch_attempted,blue_ss_ground,blue_ss_ground_attempted
669e3927b38a36fb,1190437200,1,0,20205040232ed0f3,0,29,66,89.0,134.0,2.0,6.0,1.0,7.0,55.0,15.0,50.0,3.0,5,11.0,11,5,29,15.0,17.0,9.0,20.0,8a59d346dc976a10,0.0,6.0,21.0,32.0,49.0,4.0,9.0,4.0,3.0,56.0,1.0,15.0,5.0,6.0,0.0,0.0,2.0,14.0,4.0,7.0,0.0,0.0
2f2ac4c08e763d38,1284526800,0,0,679a9054e2815943,0,10,43,19.0,55.0,0.0,0.0,0.0,1.0,23.0,7.0,37.0,2.0,3,1.0,3,9,38,1.0,5.0,0.0,0.0,d2c55d1d2e67773b,0.0,15.0,31.0,62.0,85.0,3.0,10.0,0.0,7.0,39.0,8.0,19.0,4.0,5.0,3.0,7.0,7.0,19.0,2.0,4.0,6.0,8.0
52e4f12eaeffd142,1505538000,0,0,5331b25a60417ffb,0,15,41,56.0,96.0,0.0,0.0,1.0,5.0,11.0,13.0,37.0,1.0,2,1.0,2,9,35,2.0,2.0,4.0,4.0,55ee431411ccf07a,0.0,20.0,46.0,47.0,78.0,4.0,7.0,0.0,5.0,4.0,10.0,33.0,3.0,5.0,7.0,8.0,10.0,33.0,3.0,3.0,7.0,10.0
655a110a0bd2ea42,1275109200,1,0,ccd1299e0345e0ce,1,14,21,20.0,27.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,1.0,1,2.0,2,4,11,5.0,5.0,5.0,5.0,28f62d866c59c709,0.0,1.0,6.0,1.0,6.0,1.0,6.0,0.0,1.0,27.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0
02822c35ffef5a50,1480744800,1,0,8a304bfd6bf04a57,0,28,58,86.0,116.0,5.0,7.0,3.0,16.0,38.0,16.0,39.0,4.0,7,8.0,12,15,39,4.0,8.0,9.0,11.0,c96d9178c9ed9e62,0.0,24.0,61.0,110.0,157.0,4.0,4.0,2.0,3.0,38.0,15.0,36.0,8.0,20.0,1.0,5.0,12.0,45.0,11.0,14.0,1.0,2.0
5b731da9e4be4391,1651294800,1,0,5eb50529a8418b77,0,48,123,54.0,129.0,0.0,0.0,0.0,0.0,41.0,26.0,98.0,13.0,16,9.0,9,36,105,4.0,5.0,8.0,13.0,f998f5c102250d6e,1.0,41.0,80.0,42.0,81.0,2.0,4.0,1.0,1.0,37.0,15.0,40.0,11.0,16.0,15.0,24.0,35.0,74.0,3.0,3.0,3.0,3.0
574b4599ae9cb64e,1189227600,1,0,5f87a5c00b3d17ed,1,28,66,47.0,87.0,0.0,2.0,0.0,3.0,49.0,25.0,59.0,1.0,2,2.0,5,10,27,2.0,9.0,16.0,30.0,bc8f6b42767e28df,0.0,9.0,30.0,14.0,36.0,0.0,0.0,2.0,0.0,5.0,4.0,23.0,0.0,0.0,5.0,7.0,9.0,26.0,0.0,4.0,0.0,0.0
2a9755f4d43f3e2f,1289628000,1,0,ccdd90bd1fc7dab6,0,19,33,33.0,48.0,2.0,2.0,0.0,0.0,38.0,19.0,32.0,0.0,1,0.0,0,3,9,0.0,1.0,16.0,23.0,28ba5f27e473420c,0.0,6.0,10.0,9.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,0.0,0.0
70e0e57a6755e31e,1397883600,1,0,cbd3e590a85b18c5,0,27,90,80.0,148.0,2.0,4.0,0.0,4.0,55.0,25.0,85.0,2.0,5,0.0,0,18,77,2.0,4.0,7.0,9.0,4bd6b4800070b069,0.0,19.0,85.0,32.0,101.0,0.0,4.0,0.0,1.0,33.0,17.0,83.0,1.0,1.0,1.0,1.0,10.0,73.0,6.0,9.0,3.0,3.0
b068a4ee6d842606,1426914000,0,0,159da492e000afbf,0,25,48,28.0,52.0,2.0,4.0,1.0,1.0,36.0,11.0,31.0,9.0,9,5.0,8,22,43,3.0,5.0,0.0,0.0,519e4fe37ce9ff75,0.0,22.0,72.0,26.0,77.0,0.0,0.0,0.0,1.0,9.0,14.0,55.0,2.0,4.0,6.0,13.0,15.0,56.0,7.0,16.0,0.0,0.0
d37ed975c2b70fd2,1462683600,1,0,98aa60cf58071fd6,2,72,145,83.0,158.0,6.0,8.0,0.0,5.0,49.0,44.0,108.0,18.0,27,10.0,10,50,109,12.0,15.0,10.0,21.0,49a74b9fb2e45fdf,0.0,40.0,101.0,51.0,112.0,0.0,5.0,1.0,0.0,24.0,36.0,91.0,2.0,8.0,2.0,2.0,34.0,91.0,3.0,5.0,3.0,5.0
f87a7812733f7e8f,1671256800,0,0,9ada30894bf04e19,0,33,94,55.0,122.0,2.0,3.0,0.0,2.0,42.0,17.0,68.0,6.0,12,10.0,14,31,91,1.0,2.0,1.0,1.0,5d1b7e3dd9e11074,1.0,58.0,119.0,67.0,136.0,0.0,0.0,2.0,0.0,57.0,33.0,85.0,19.0,26.0,6.0,8.0,44.0,99.0,5.0,5.0,9.0,15.0
05065fa2bc3693b4,1437800400,1,0,b96619b3acd7d9da,1,58,122,84.0,148.0,1.0,4.0,2.0,6.0,8.0,38.0,100.0,15.0,17,5.0,5,36,96,2.0,3.0,20.0,23.0,f72465a784c1b084,0.0,56.0,143.0,81.0,168.0,0.0,0.0,0.0,0.0,6.0,38.0,121.0,2.0,4.0,16.0,18.0,48.0,131.0,8.0,12.0,0.0,0.0
26779cfb01372664,1460264400,0,0,53278852bcd91e11,0,35,73,61.0,100.0,0.0,1.0,0.0,3.0,17.0,33.0,70.0,2.0,3,0.0,0,15,46,11.0,17.0,9.0,10.0,99df7d0a2a08a8a8,0.0,98.0,153.0,148.0,210.0,4.0,4.0,0.0,8.0,24.0,70.0,118.0,28.0,35.0,0.0,0.0,23.0,48.0,29.0,40.0,46.0,65.0
b3bb90f5a2aa0d7c,1379739600,0,0,3c921b1a30fdcbdd,0,25,98,31.0,105.0,0.0,0.0,0.0,0.0,46.0,13.0,73.0,8.0,19,4.0,6,14,84,1.0,2.0,10.0,12.0,08e908ed6d18d6a0,0.0,22.0,72.0,29.0,84.0,4.0,6.0,0.0,5.0,51.0,8.0,52.0,2.0,7.0,12.0,13.0,20.0,70.0,2.0,2.0,0.0,0.0
b1e7100c2ab1ab79,1415340000,1,0,4b4753d19489297f,0,11,17,26.0,34.0,1.0,2.0,1.0,2.0,43.0,11.0,17.0,0.0,0,0.0,0,1,4,0.0,0.0,10.0,13.0,e7fe5315b1efeb92,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
bbe3d2a2ad8d204e,1215234000,1,0,270b89c00ef0c55c,0,6,8,16.0,19.0,1.0,1.0,1.0,1.0,16.0,1.0,3.0,2.0,2,3.0,3,3,4,0.0,0.0,3.0,4.0,75f871836d41f90f,0.0,2.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0
fadb129e71d8fc22,1415426400,1,0,e9213f53ddeca978,0,70,137,116.0,195.0,6.0,8.0,4.0,9.0,41.0,64.0,129.0,5.0,6,1.0,2,19,46,1.0,1.0,50.0,90.0,ddf3e0ea10ea6d8c,0.0,23.0,68.0,62.0,114.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,8.0,11.0,5.0,9.0,16.0,60.0,7.0,8.0,0.0,0.0
b9893ab3bed62e60,1419055200,0,0,d53482bef23235ba,0,36,80,60.0,109.0,1.0,4.0,0.0,1.0,46.0,23.0,60.0,9.0,15,4.0,5,25,66,3.0,4.0,8.0,10.0,4b47e71384a9522f,0.0,43.0,68.0,53.0,79.0,1.0,2.0,0.0,2.0,17.0,24.0,42.0,9.0,16.0,10.0,10.0,34.0,56.0,3.0,5.0,6.0,7.0
9a596aaa2b9a18db,1220677200,1,0,55a7b2d4e54ffac9,0,23,58,72.0,111.0,0.0,0.0,0.0,7.0,40.0,11.0,43.0,7.0,9,5.0,6,6,17,2.0,4.0,15.0,37.0,1c86754617d9813a,0.0,18.0,38.0,68.0,92.0,2.0,6.0,1.0,5.0,19.0,16.0,36.0,1.0,1.0,1.0,1.0,6.0,17.0,2.0,3.0,10.0,18.0
d2105d00baa3e15e,1458363600,0,0,303a05a7aa3ff761,1,46,130,82.0,171.0,1.0,3.0,0.0,1.0,52.0,37.0,108.0,4.0,15,5.0,7,33,112,3.0,4.0,10.0,14.0,d221ee27afc7a60e,0.0,38.0,88.0,78.0,139.0,5.0,8.0,1.0,6.0,57.0,30.0,77.0,5.0,8.0,3.0,3.0,31.0,76.0,1.0,4.0,6.0,8.0
4804776154430aad,1488607200,1,0,2f95a3c6d58b2aad,0,23,75,27.0,79.0,1.0,2.0,1.0,0.0,6.0,12.0,59.0,5.0,10,6.0,6,19,71,1.0,1.0,3.0,3.0,96428b9e9bd048ea,0.0,94.0,134.0,134.0,182.0,1.0,2.0,0.0,3.0,38.0,90.0,127.0,4.0,7.0,0.0,0.0,15.0,47.0,4.0,6.0,75.0,81.0
238832b58a66ae07,1644645600,0,0,262a7d06203657e6,0,37,79,39.0,81.0,0.0,1.0,0.0,0.0,5.0,19.0,55.0,8.0,13,10.0,11,35,76,1.0,2.0,1.0,1.0,b6452706b373eea1,0.0,33.0,60.0,38.0,65.0,2.0,6.0,1.0,1.0,43.0,25.0,51.0,6.0,6.0,2.0,3.0,26.0,50.0,4.0,4.0,3.0,6.0
d866afa89d62a4ae,1601701200,1,0,2f1a257d6777096d,1,13,23,14.0,24.0,0.0,1.0,0.0,0.0,2.0,11.0,21.0,1.0,1,1.0,1,11,18,0.0,0.0,2.0,5.0,6eaec40f724852f4,0.0,2.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0
81b5e933186a685a,1285390800,1,0,029880cdbf5ca089,0,38,115,81.0,165.0,5.0,18.0,0.0,8.0,10.0,31.0,107.0,3.0,4,4.0,4,31,107,2.0,3.0,5.0,5.0,e5c9de15bb58b1c6,0.0,75.0,164.0,123.0,216.0,0.0,0.0,7.0,0.0,34.0,65.0,149.0,9.0,14.0,1.0,1.0,69.0,156.0,6.0,8.0,0.0,0.0
7b53967f282a0d0a,1557550800,0,0,d0f3959b4a9747e6,0,29,79,39.0,90.0,0.0,1.0,0.0,0.0,7.0,19.0,63.0,7.0,12,3.0,4,26,76,3.0,3.0,0.0,0.0,e1248941344b3288,0.0,95.0,176.0,129.0,215.0,0.0,3.0,0.0,4.0,25.0,28.0,93.0,17.0,24.0,50.0,59.0,67.0,147.0,28.0,29.0,0.0,0.0
eba86a4ea6128840,1382158800,1,0,99506df1af6c8b3b,2,28,57,29.0,58.0,0.0,1.0,0.0,0.0,21.0,20.0,46.0,6.0,7,2.0,4,16,43,10.0,12.0,2.0,2.0,bffeb123b21c9aad,0.0,10.0,37.0,10.0,37.0,0.0,1.0,0.0,0.0,0.0,7.0,31.0,0.0,1.0,3.0,5.0,10.0,36.0,0.0,1.0,0.0,0.0
d1d33be012417f75,1069394400,1,0,4e9fb05d7e5e61b8,1,13,24,19.0,30.0,0.0,0.0,0.0,0.0,7.0,13.0,23.0,0.0,0,0.0,1,3,7,9.0,16.0,1.0,1.0,b361180739bed4b0,0.0,11.0,26.0,17.0,33.0,0.0,0.0,0.0,1.0,24.0,11.0,26.0,0.0,0.0,0.0,0.0,4.0,9.0,7.0,17.0,0.0,0.0
7a91b26b3e231fff,1391234400,1,0,84b3e7d38f2d2ec5,0,71,218,105.0,259.0,1.0,7.0,0.0,2.0,43.0,47.0,185.0,12.0,18,12.0,15,56,202,15.0,16.0,0.0,0.0,7a39bbac8cc0fa70,0.0,34.0,76.0,38.0,80.0,2.0,8.0,0.0,2.0,16.0,12.0,48.0,14.0,20.0,8.0,8.0,29.0,69.0,3.0,5.0,2.0,2.0
ba75be28158d424c,1327730400,0,0,427b5953ac8e3a27,0,51,169,60.0,178.0,0.0,7.0,0.0,0.0,0.0,35.0,145.0,14.0,20,2.0,4,39,143,12.0,26.0,0.0,0.0,3a8176e15b9887c1,0.0,58.0,166.0,68.0,178.0,4.0,6.0,0.0,1.0,38.0,43.0,145.0,10.0,15.0,5.0,6.0,49.0,149.0,7.0,15.0,2.0,2.0
50eed57ea1390e16,1654923600,1,0,2f181c0467965b98,0,45,74,89.0,122.0,2.0,2.0,0.0,3.0,24.0,36.0,62.0,2.0,4,7.0,8,28,55,0.0,1.0,17.0,18.0,d4270315cbcf2569,0.0,33.0,55.0,66.0,96.0,7.0,14.0,0.0,7.0,9.0,29.0,50.0,3.0,4.0,1.0,1.0,29.0,48.0,1.0,1.0,3.0,6.0
014a3acf91ada8af,1456034400,0,0,7e47047d0971d566,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,04b39f4e8eb59d7c,1.0,8.0,20.0,8.0,20.0,0.0,0.0,0.0,0.0,5.0,6.0,15.0,0.0,1.0,2.0,4.0,3.0,13.0,0.0,0.0,5.0,7.0
51ce499611a5df68,1542434400,0,0,749f572d1d3161fb,0,4,9,5.0,10.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,0,1.0,2,1,5,3.0,4.0,0.0,0.0,c21f26bbde777573,1.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,1.0,1.0,2.0,2.0,5.0,6.0,3.0,3.0,2.0,2.0
f70c817388602681,1660971600,0,0,f1b2aa7853d1ed6e,0,83,135,189.0,247.0,5.0,12.0,0.0,10.0,36.0,61.0,109.0,17.0,21,5.0,5,46,85,15.0,22.0,22.0,28.0,f1fac969a1d70b08,1.0,55.0,75.0,64.0,85.0,1.0,5.0,1.0,2.0,55.0,20.0,38.0,22.0,24.0,13.0,13.0,42.0,62.0,7.0,7.0,6.0,6.0
8d98ccae1057815e,1400907600,1,0,b8aef0faf4ce9b31,0,37,68,95.0,129.0,5.0,8.0,1.0,10.0,9.0,28.0,53.0,8.0,13,1.0,2,12,31,4.0,6.0,21.0,31.0,34c2b3656f88f7ef,0.0,18.0,40.0,109.0,137.0,0.0,0.0,1.0,1.0,8.0,5.0,23.0,12.0,14.0,1.0,3.0,9.0,26.0,3.0,6.0,6.0,8.0
6101249c2cdd1493,1633755600,1,0,45f0cc9d18f35137,0,96,144,115.0,165.0,0.0,3.0,0.0,1.0,30.0,57.0,101.0,14.0,15,25.0,28,93,138,2.0,4.0,1.0,2.0,dbac0a413af64bbe,0.0,41.0,147.0,70.0,178.0,1.0,7.0,0.0,3.0,59.0,23.0,111.0,15.0,31.0,3.0,5.0,41.0,147.0,0.0,0.0,0.0,0.0
c381ad2c0bf34dd9,1514613600,0,0,f9f07bb5a43535ed,0,37,112,64.0,140.0,0.0,0.0,0.0,0.0,44.0,10.0,69.0,10.0,21,17.0,22,32,103,5.0,9.0,0.0,0.0,84b3e7d38f2d2ec5,0.0,32.0,114.0,64.0,150.0,6.0,9.0,0.0,5.0,9.0,14.0,83.0,13.0,21.0,5.0,10.0,24.0,102.0,6.0,9.0,2.0,3.0
14c3447726332f2b,1233986400,1,0,d0c29452d3272603,0,2,6,4.0,8.0,0.0,0.0,2.0,0.0,22.0,2.0,6.0,0.0,0,0.0,0,0,4,1.0,1.0,1.0,1.0,4f2fcbefb668689d,0.0,2.0,4.0,5.0,7.0,1.0,2.0,0.0,0.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0
e7cb3f5cb39c33e6,1276318800,1,0,852454c572675334,0,38,80,83.0,130.0,1.0,5.0,1.0,3.0,18.0,21.0,61.0,11.0,12,6.0,7,16,47,14.0,21.0,8.0,12.0,1fcfc3709fe58151,0.0,15.0,57.0,46.0,93.0,1.0,6.0,2.0,8.0,7.0,8.0,44.0,4.0,10.0,3.0,3.0,7.0,39.0,7.0,16.0,1.0,2.0
dd456668731bd52a,1657947600,1,0,e64b96c07d7ce999,1,38,87,40.0,91.0,1.0,2.0,0.0,0.0,30.0,13.0,49.0,12.0,18,13.0,20,30,75,6.0,8.0,2.0,4.0,447f9858ae78f921,0.0,23.0,56.0,33.0,67.0,1.0,4.0,0.0,1.0,10.0,18.0,48.0,3.0,6.0,2.0,2.0,20.0,51.0,0.0,1.0,3.0,4.0
5315bd4542b21c4b,1523077200,1,0,d7c3816669784109,0,126,248,140.0,262.0,0.0,3.0,0.0,1.0,11.0,82.0,191.0,31.0,42,13.0,15,80,192,43.0,53.0,3.0,3.0,b6850671a008bf9a,0.0,86.0,216.0,97.0,228.0,0.0,5.0,0.0,1.0,45.0,62.0,181.0,19.0,25.0,5.0,10.0,62.0,178.0,24.0,38.0,0.0,0.0
5e80048e6a5681b8,993790800,1,0,73c7cfa551289285,1,6,8,11.0,13.0,0.0,1.0,0.0,0.0,8.0,3.0,5.0,3.0,3,0.0,0,0,2,4.0,4.0,2.0,2.0,40a604761ca7d64d,0.0,1.0,5.0,25.0,29.0,1.0,1.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
5cbd93c68225a845,1087621200,1,0,f5ff7bcdcfeba3ad,0,12,18,45.0,57.0,2.0,4.0,2.0,5.0,9.0,2.0,8.0,10.0,10,0.0,0,0,1,0.0,0.0,12.0,17.0,e09dbbd5fe3f0fe2,0.0,5.0,7.0,23.0,27.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,0.0,0.0,1.0,2.0
50a381c1eb88dbb0,1342846800,0,0,78114b7199cef90c,0,60,178,62.0,180.0,0.0,6.0,0.0,0.0,8.0,38.0,141.0,12.0,26,10.0,11,57,170,3.0,8.0,0.0,0.0,2c99576fefe53c7c,0.0,85.0,290.0,85.0,290.0,0.0,0.0,0.0,0.0,0.0,55.0,236.0,10.0,23.0,20.0,31.0,81.0,282.0,4.0,8.0,0.0,0.0
e87b5c403533b057,1292047200,1,0,6506c1d34da9c013,0,110,259,136.0,292.0,4.0,9.0,0.0,4.0,45.0,65.0,186.0,5.0,18,40.0,55,102,249,8.0,10.0,0.0,0.0,dd37fd509af89f15,0.0,16.0,134.0,30.0,148.0,1.0,4.0,0.0,1.0,14.0,12.0,128.0,4.0,6.0,0.0,0.0,10.0,127.0,5.0,6.0,1.0,1.0
84c510ab7e764598,1132380000,1,0,84a067c46306a737,0,10,21,35.0,48.0,3.0,3.0,2.0,4.0,44.0,10.0,21.0,0.0,0,0.0,0,0,2,0.0,0.0,10.0,19.0,94609dd91731d428,0.0,2.0,10.0,4.0,12.0,0.0,0.0,4.0,0.0,9.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
57a71ab365d2b64d,1177131600,1,0,9b74de674c355425,1,78,198,80.0,200.0,0.0,0.0,0.0,0.0,8.0,44.0,153.0,6.0,7,28.0,38,71,183,4.0,5.0,3.0,10.0,afdb76fbd86f6d11,0.0,46.0,142.0,46.0,142.0,0.0,5.0,0.0,0.0,19.0,20.0,110.0,15.0,15.0,11.0,17.0,45.0,139.0,1.0,3.0,0.0,0.0
e3d9bbea4c51dec4,1163829600,1,0,79899ecf62020f6d,0,1,1,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0,0,0,1.0,1.0,0.0,0.0,b14a68c533f4a4aa,0.0,1.0,5.0,6.0,13.0,1.0,1.0,0.0,1.0,51.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
9fc232c3829a1ef0,1221627600,1,0,8355922d564b152c,0,40,72,114.0,157.0,5.0,11.0,0.0,7.0,29.0,21.0,47.0,13.0,19,6.0,6,4,23,21.0,27.0,15.0,22.0,d1a1314976c50bef,0.0,26.0,50.0,48.0,74.0,4.0,8.0,4.0,5.0,36.0,20.0,40.0,3.0,7.0,3.0,3.0,4.0,10.0,16.0,30.0,6.0,10.0
ccee020be2e8d9f6,763365600,1,0,319fa1bd3176bded,0,11,17,74.0,86.0,1.0,1.0,0.0,,,9.0,15.0,1.0,1,1.0,1,1,1,1.0,1.0,9.0,15.0,49590e0508b2c19f,0.0,4.0,5.0,95.0,102.0,0.0,0.0,0.0,,,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0
0a5d29e380f1e3e0,1289628000,1,0,7339d340aa2889cb,0,25,38,43.0,57.0,3.0,4.0,2.0,4.0,2.0,14.0,27.0,7.0,7,4.0,4,2,7,4.0,5.0,19.0,26.0,054defd5420a551f,0.0,16.0,30.0,35.0,49.0,0.0,1.0,0.0,1.0,20.0,13.0,27.0,3.0,3.0,0.0,0.0,9.0,20.0,4.0,6.0,3.0,4.0
14e48e29fefe1b3d,849938400,1,0,08ae5cd9aef7ddd3,0,9,11,25.0,33.0,0.0,3.0,0.0,,,9.0,10.0,0.0,0,0.0,1,0,0,0.0,1.0,9.0,10.0,07a18ae55dfc3cd9,0.0,21.0,28.0,101.0,129.0,0.0,0.0,0.0,,,19.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,16.0
73d541adc2909dc8,1636174800,1,0,a52bc1e62cf0b7c6,0,75,124,77.0,126.0,0.0,0.0,0.0,0.0,10.0,26.0,63.0,25.0,32,24.0,29,68,117,7.0,7.0,0.0,0.0,0e5c4e72237461bb,0.0,46.0,103.0,47.0,104.0,0.0,4.0,0.0,0.0,45.0,27.0,70.0,13.0,24.0,6.0,9.0,41.0,96.0,5.0,7.0,0.0,0.0
550daf3853d050ba,1224306000,1,0,68dd7b3783c19f9c,0,13,23,23.0,33.0,1.0,2.0,0.0,1.0,2.0,11.0,21.0,2.0,2,0.0,0,0,2,2.0,4.0,11.0,17.0,6b7bc7eaf2465387,0.0,4.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,0.0
d0e5487f55c57ad2,1500699600,0,0,4c7781da8c6cae93,0,5,14,8.0,17.0,0.0,2.0,0.0,4.0,20.0,2.0,10.0,3.0,4,0.0,0,2,11,0.0,0.0,3.0,3.0,57b10fca4f9c9a7a,1.0,8.0,21.0,8.0,21.0,0.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,1.0,3.0,3.0,6.0,18.0,2.0,2.0,0.0,1.0
b69d3d55c84f5dd6,1544853600,0,0,887961364be5ceb3,0,92,154,110.0,176.0,1.0,4.0,1.0,3.0,41.0,39.0,91.0,27.0,31,26.0,32,69,126,13.0,15.0,10.0,13.0,7cbf7c78d3b34218,0.0,58.0,131.0,69.0,143.0,0.0,6.0,0.0,0.0,55.0,26.0,89.0,12.0,16.0,20.0,26.0,45.0,114.0,9.0,11.0,4.0,6.0
f3ccbfd7036f3cf3,1611381600,0,0,6fb1ba67bef41b37,0,46,127,50.0,137.0,1.0,5.0,2.0,1.0,26.0,24.0,100.0,15.0,20,7.0,7,41,120,5.0,7.0,0.0,0.0,76e2870ffafbe38f,0.0,82.0,170.0,137.0,235.0,2.0,2.0,0.0,4.0,36.0,70.0,153.0,7.0,10.0,5.0,7.0,78.0,165.0,0.0,0.0,4.0,5.0
8fd14eb227688467,1500181200,1,0,a0f0004aadf10b71,1,119,227,131.0,239.0,1.0,1.0,1.0,4.0,28.0,57.0,145.0,38.0,54,24.0,28,83,182,35.0,44.0,1.0,1.0,49a74b9fb2e45fdf,0.0,82.0,183.0,90.0,192.0,0.0,2.0,0.0,0.0,4.0,72.0,170.0,7.0,9.0,3.0,4.0,68.0,160.0,12.0,19.0,2.0,4.0
4a7d39ebc9dce5db,1190437200,1,0,7d21de9c6d7c98b2,0,12,24,43.0,57.0,1.0,2.0,2.0,2.0,42.0,9.0,18.0,0.0,1,3.0,5,5,15,1.0,3.0,6.0,6.0,365fee2da473b177,1.0,22.0,50.0,25.0,54.0,1.0,2.0,3.0,2.0,23.0,15.0,41.0,5.0,6.0,2.0,3.0,7.0,28.0,4.0,7.0,11.0,15.0
1f7c1c741b06a3ed,1353132000,1,0,43563a32c3f10e95,1,6,7,9.0,10.0,2.0,2.0,1.0,1.0,56.0,6.0,6.0,0.0,1,0.0,0,1,2,3.0,3.0,2.0,2.0,fdf18227faa596dd,0.0,2.0,3.0,4.0,6.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0
7e7fba47f511f8ad,1500181200,0,0,e81dd0bb8a64b550,0,3,12,4.0,13.0,0.0,1.0,0.0,0.0,8.0,2.0,9.0,1.0,2,0.0,1,3,9,0.0,3.0,0.0,0.0,8a56ea383fd26e52,0.0,10.0,25.0,10.0,25.0,1.0,1.0,0.0,0.0,3.0,6.0,18.0,2.0,4.0,2.0,3.0,8.0,21.0,0.0,0.0,2.0,4.0
5362ea7c63432cf9,1535173200,1,0,94527830000ab715,0,4,8,4.0,8.0,0.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,1,2.0,3,4,8,0.0,0.0,0.0,0.0,96428b9e9bd048ea,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
1238f31a41b78528,1256360400,1,0,79899ecf62020f6d,0,28,53,51.0,81.0,2.0,7.0,0.0,4.0,39.0,28.0,51.0,0.0,0,0.0,2,3,22,1.0,1.0,24.0,30.0,f34312c2ccfa0e00,0.0,14.0,44.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,4.0,6.0,7.0,9.0,13.0,42.0,1.0,2.0,0.0,0.0
926091425f88d038,1128315600,1,0,f34312c2ccfa0e00,0,13,36,22.0,46.0,1.0,2.0,3.0,1.0,15.0,9.0,28.0,3.0,6,1.0,2,9,27,3.0,8.0,1.0,1.0,31ee470ef5dc8d7f,0.0,19.0,53.0,84.0,135.0,3.0,3.0,0.0,6.0,28.0,12.0,44.0,5.0,5.0,2.0,4.0,4.0,16.0,6.0,9.0,9.0,28.0
d7c7b312279104d2,1537592400,1,0,441eacbe20e0e80b,0,111,218,125.0,233.0,1.0,1.0,0.0,1.0,9.0,81.0,169.0,21.0,35,9.0,14,69,167,30.0,38.0,12.0,13.0,01b352b6a9074d5c,0.0,79.0,178.0,84.0,183.0,0.0,0.0,0.0,1.0,12.0,37.0,120.0,24.0,36.0,18.0,22.0,73.0,165.0,6.0,13.0,0.0,0.0
